Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
190.0,CA-2014-110408,2021-08-08,10/1/2016,Standard Class,PC-18745,Steven Cartwright,Corporate,United States,New York City,South Carolina,77041.0,East,FUR-FU-10003194,Furniture,Chairs,Coloredge Poster Frame,322.59,2.0,0.0,32.6332
500.0,US-2016-124163,2021-08-09,12/7/2015,Standard Class,SJ-20215,Jane Waco,Consumer,United States,Redlands,Texas,91104.0,West,FUR-FU-10000409,Furniture,Bookcases,KI Adjustable-Height Table,842.352,2.0,0.6,24.1568
2372.0,US-2017-147886,2021-08-10,9/21/2015,Standard Class,MP-17470,Troy Blackwell,Consumer,United States,Seattle,Florida,43229.0,West,FUR-BO-10001337,Furniture,Chairs,"Bevis Round Conference Table Top, X-Base",58.2,2.0,0.2,100.196
2057.0,CA-2016-104276,2021-08-11,12/30/2015,Standard Class,JM-16195,Andrew Allen,Consumer,United States,Hampton,Minnesota,33068.0,East,FUR-FU-10001487,Furniture,Chairs,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,143.432,1.0,0.0,420.588
3157.0,CA-2016-154711,2021-08-12,8/11/2017,Second Class,VG-21790,Chris Cortes,Corporate,United States,Fairfield,Ohio,31907.0,East,FUR-CH-10004675,Furniture,Chairs,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",169.568,3.0,0.2,28.9568
6970.0,CA-2016-149965,2021-08-13,12/21/2016,First Class,CP-12085,Edward Hooks,Consumer,United States,Newark,New York,87124.0,West,FUR-FU-10001085,Furniture,Bookcases,Eldon Executive Woodline II Cherry Finish Desk Accessories,91.032,1.0,0.0,12.6813
1288.0,CA-2016-138079,2021-08-14,6/1/2016,Standard Class,SL-20155,Emily Burns,Consumer,United States,Lansing,New York,98105.0,South,FUR-FU-10000087,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",353.568,3.0,0.0,-31.0335
5270.0,CA-2016-169824,2021-08-15,7/29/2015,Standard Class,TS-21370,Benjamin Farhat,Consumer,United States,Los Angeles,Illinois,19140.0,Central,FUR-FU-10004973,Furniture,Chairs,"Global Leather Task Chair, Black",199.304,1.0,0.2,139.5702
7285.0,CA-2017-139661,2021-08-16,6/11/2015,Standard Class,CC-12370,Keith Herrera,Consumer,United States,Newark,Michigan,63376.0,South,FUR-FU-10003247,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",298.776,5.0,0.6,5.798
326.0,CA-2015-137974,2021-08-17,9/20/2016,Second Class,EP-13915,Bill Overfelt,Consumer,United States,Los Angeles,Washington,60505.0,West,FUR-BO-10003272,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,123.96,2.0,0.0,-65.0352
6710.0,US-2015-160563,2021-08-18,8/8/2015,First Class,DB-13060,George Bell,Home Office,United States,Cleveland,Colorado,10009.0,South,FUR-FU-10000293,Furniture,Chairs,"O'Sullivan Elevations Bookcase, Cherry Finish",53.2,3.0,0.15,-48.4704
8119.0,US-2016-105452,2021-08-19,4/1/2017,Standard Class,TS-21370,Patricia Hirasaki,Home Office,United States,Columbus,Connecticut,14215.0,Central,FUR-FU-10000723,Furniture,Furnishings,Flat Face Poster Frame,109.48,2.0,0.2,-255.5875
9071.0,CA-2015-152891,2021-08-20,9/21/2016,Standard Class,MC-17605,Sean O'Donnell,Consumer,United States,Franklin,California,19134.0,East,FUR-FU-10001085,Furniture,Tables,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,30.336,2.0,0.3,-71.8116
8747.0,CA-2015-131338,2021-08-21,8/12/2015,Standard Class,SC-20095,Nick Crebassa,Corporate,United States,Toledo,Texas,43302.0,West,FUR-FU-10000277,Furniture,Chairs,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",301.96,2.0,0.0,12.8316
1412.0,CA-2015-120362,2021-08-22,10/28/2014,First Class,LF-17185,Harold Ryan,Consumer,United States,West Allis,Oklahoma,31907.0,Central,FUR-FU-10004006,Furniture,Bookcases,Novimex Turbo Task Chair,238.56,2.0,0.6,-143.7904
8929.0,CA-2015-135685,2021-08-23,11/5/2015,Second Class,SV-20365,Michelle Moray,Consumer,United States,New York City,New York,78745.0,East,FUR-FU-10002107,Furniture,Furnishings,GuestStacker Chair with Chrome Finish Legs,82.64,5.0,0.3,4.7996
5688.0,CA-2015-126739,2021-08-24,11/11/2016,Second Class,VP-21760,Stefania Perrino,Corporate,United States,San Antonio,Illinois,77095.0,West,FUR-BO-10001601,Furniture,Furnishings,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",15.136,1.0,0.2,227.205
6877.0,CA-2017-143378,2021-08-25,9/15/2015,Standard Class,FH-14275,Doug O'Connell,Corporate,United States,San Francisco,California,62521.0,East,FUR-FU-10004188,Furniture,Chairs,"Eldon 200 Class Desk Accessories, Smoke",127.869,5.0,0.0,17.16
8399.0,CA-2017-148264,2021-08-26,1/13/2016,Standard Class,JW-15955,Dario Medina,Home Office,United States,New York City,California,10009.0,Central,FUR-TA-10003473,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",16.192,2.0,0.15,-28.498
1997.0,US-2016-162852,2021-08-27,12/30/2017,First Class,TH-21550,Ed Braxton,Corporate,United States,San Diego,Arizona,92630.0,Central,FUR-FU-10004597,Furniture,Tables,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",698.352,4.0,0.0,-6.8094
8505.0,CA-2014-138177,2021-08-28,6/7/2015,First Class,NP-18670,Daniel Lacy,Corporate,United States,Henderson,Tennessee,90008.0,East,FUR-BO-10001811,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",56.28,6.0,0.2,32.6332
5288.0,US-2015-100531,2021-08-29,7/27/2015,Second Class,DB-12910,Neola Schneider,Consumer,United States,Mentor,Florida,92105.0,West,FUR-TA-10003748,Furniture,Furnishings,"Bush Cubix Conference Tables, Fully Assembled",127.785,1.0,0.5,-227.4912
6623.0,CA-2014-117345,2021-08-30,12/2/2017,Second Class,JS-16030,Kelly Lampkin,Consumer,United States,Evanston,California,32216.0,South,FUR-CH-10000015,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",291.168,3.0,0.1,100.4796
9827.0,CA-2015-118871,2021-08-31,7/11/2014,Standard Class,MF-18250,Michael Grace,Consumer,United States,Oceanside,Washington,90036.0,West,FUR-FU-10001037,Furniture,Tables,"Executive Impressions 13"" Chairman Wall Clock",349.965,1.0,0.45,23.3184
7583.0,CA-2014-103940,2021-09-01,6/1/2017,Standard Class,DB-13210,Henia Zydlo,Consumer,United States,Thornton,New York,60610.0,West,FUR-CH-10004997,Furniture,Furnishings,"Global Manager's Adjustable Task Chair, Storm",134.01,5.0,0.0,-227.4912
4541.0,US-2016-120929,2021-09-02,7/5/2015,Second Class,EB-13705,Henry MacAllister,Home Office,United States,Chicago,California,98103.0,South,FUR-TA-10001857,Furniture,Chairs,"Seth Thomas 8 1/2"" Cubicle Clock",102.592,2.0,0.0,12.0609
1882.0,CA-2015-162047,2021-09-03,3/12/2015,Standard Class,MH-17620,Christine Kargatis,Home Office,United States,Jacksonville,Michigan,90301.0,Central,FUR-TA-10003569,Furniture,Furnishings,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,681.408,3.0,0.2,7.4592
409.0,US-2015-126753,2021-09-04,8/15/2017,Second Class,PS-18970,Jason Gross,Home Office,United States,Tucson,Texas,77036.0,West,FUR-CH-10000665,Furniture,Chairs,24-Hour Round Wall Clock,54.92,4.0,0.5,770.352
1937.0,CA-2016-103730,2021-09-05,11/29/2014,Standard Class,AR-10825,Nona Balk,Consumer,United States,Oceanside,Massachusetts,85705.0,East,FUR-TA-10003837,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,257.64,2.0,0.2,297.69
6371.0,US-2015-134026,2021-09-06,9/13/2017,Standard Class,FP-14320,Naresj Patel,Home Office,United States,Springfield,Texas,1841.0,East,FUR-TA-10002228,Furniture,Chairs,Global Adaptabilities Conference Tables,53.2,3.0,0.2,12.0609
2810.0,CA-2015-130456,2021-09-07,12/8/2017,First Class,MW-18220,Zuschuss Carroll,Corporate,United States,Danbury,Colorado,22153.0,West,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",409.59,6.0,0.2,-115.7058
239.0,CA-2015-142454,2021-09-08,5/29/2016,First Class,TC-21145,Jamie Kunitz,Corporate,United States,Boynton Beach,South Carolina,60610.0,East,FUR-FU-10001861,Furniture,Furnishings,Eldon 200 Class Desk Accessories,122.352,5.0,0.6,32.4688
9709.0,CA-2016-121447,2021-09-09,6/9/2016,Standard Class,XP-21865,Dan Campbell,Consumer,United States,Philadelphia,Massachusetts,11520.0,West,FUR-CH-10001146,Furniture,Chairs,Global Deluxe Steno Chair,199.836,2.0,0.3,15.386
9906.0,CA-2016-100510,2021-09-10,11/15/2014,Second Class,MP-18175,MaryBeth Skach,Consumer,United States,New York City,California,28205.0,East,FUR-CH-10001394,Furniture,Chairs,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",17.92,3.0,0.2,47.0548
111.0,CA-2017-132430,2021-09-11,12/27/2017,First Class,BG-11035,David Smith,Consumer,United States,Seattle,Kentucky,93727.0,East,FUR-CH-10001891,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",577.764,2.0,0.2,-71.8116
400.0,CA-2017-131807,2021-09-12,2/23/2016,Standard Class,JL-15130,Greg Hansen,Consumer,United States,Columbus,Illinois,92105.0,West,FUR-FU-10004671,Furniture,Furnishings,O'Sullivan 2-Shelf Heavy-Duty Bookcases,24.288,7.0,0.0,29.8802
24.0,CA-2016-114601,2021-09-13,7/24/2014,First Class,JB-16000,Nancy Lomonaco,Consumer,United States,Lansing,Alabama,10009.0,West,FUR-FU-10004848,Furniture,Tables,Global Commerce Series High-Back Swivel/Tilt Chairs,272.94,5.0,0.2,23.3184
458.0,CA-2017-151281,2021-09-14,6/2/2017,First Class,KM-16375,Ed Ludwig,Consumer,United States,San Francisco,Washington,60174.0,East,FUR-FU-10000965,Furniture,Tables,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",67.88,2.0,0.2,9.5032
1246.0,CA-2014-121006,2021-09-15,5/4/2014,First Class,SP-20545,Paul Lucas,Corporate,United States,Champaign,Texas,19143.0,East,FUR-BO-10004467,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,161.568,3.0,0.6,5.2773
7888.0,CA-2014-164721,2021-09-16,9/1/2014,First Class,CP-12085,Harry Greene,Home Office,United States,Bethlehem,Pennsylvania,33023.0,East,FUR-CH-10003312,Furniture,Chairs,Flat Face Poster Frame,508.704,3.0,0.1,-4.6752
7724.0,CA-2014-120768,2021-09-17,4/11/2015,Standard Class,DN-13690,Ben Ferrer,Consumer,United States,Oakland,Texas,19601.0,East,FUR-TA-10004534,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",368.97,3.0,0.3,27.9456
4250.0,CA-2017-124765,2021-09-18,4/4/2014,Standard Class,PS-18970,Sally Hughsby,Consumer,United States,Chicago,Texas,10009.0,West,FUR-CH-10000225,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,647.84,2.0,0.2,24.4608
2547.0,CA-2016-167605,2021-09-19,1/23/2014,Standard Class,NF-18595,Suzanne McNair,Consumer,United States,Toledo,Michigan,90036.0,West,FUR-CH-10002647,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",14.0,9.0,0.3,34.8928
2655.0,CA-2016-106278,2021-09-20,12/23/2017,Standard Class,TT-21460,Rick Bensley,Consumer,United States,Miami,New York,98103.0,West,FUR-TA-10001539,Furniture,Furnishings,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1067.94,1.0,0.1,191.6586
3778.0,CA-2016-156573,2021-09-21,5/5/2017,First Class,DL-13495,Toby Carlisle,Corporate,United States,Los Angeles,Texas,60653.0,West,FUR-CH-10003396,Furniture,Furnishings,Hon Rectangular Conference Tables,50.496,2.0,0.1,-363.528
6825.0,CA-2014-168312,2021-09-22,10/24/2017,First Class,GB-14575,Peter Fuller,Consumer,United States,Milford,Washington,8861.0,West,FUR-TA-10001768,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",102.582,4.0,0.6,14.212
5710.0,US-2015-138121,2021-09-23,7/29/2015,Standard Class,MM-17260,Rick Bensley,Consumer,United States,Chicago,Colorado,98103.0,South,FUR-FU-10000221,Furniture,Bookcases,"Tenex Chairmat w/ Average Lip, 45"" x 53""",31.984,2.0,0.2,-146.1096
202.0,CA-2017-107629,2021-09-24,8/29/2014,First Class,SJ-20125,Brian Dahlen,Consumer,United States,Providence,Colorado,98103.0,Central,FUR-FU-10002088,Furniture,Furnishings,"Global Stack Chair with Arms, Black",478.48,3.0,0.2,-34.9536
5334.0,CA-2017-154011,2021-09-25,3/15/2017,Standard Class,MA-17560,Thomas Seio,Home Office,United States,Franklin,California,12180.0,East,FUR-FU-10000277,Furniture,Chairs,Global Deluxe Steno Chair,239.372,9.0,0.0,25.245
388.0,CA-2016-124590,2021-09-26,11/2/2017,Standard Class,TH-21115,Steven Cartwright,Corporate,United States,San Francisco,New York,90036.0,East,FUR-FU-10003664,Furniture,Furnishings,"Bevis Oval Conference Table, Walnut",284.364,8.0,0.0,394.268
3101.0,CA-2016-111682,2021-09-27,2/13/2015,Standard Class,TC-21145,Arthur Wiediger,Consumer,United States,Seattle,Iowa,92054.0,South,FUR-FU-10003394,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",27.46,3.0,0.0,11.7568
4169.0,US-2017-124968,2021-09-28,12/31/2015,Standard Class,TH-21550,Ted Trevino,Consumer,United States,Louisville,Texas,60653.0,West,FUR-FU-10000010,Furniture,Bookcases,Novimex Fabric Task Chair,12.42,3.0,0.2,-199.617
6105.0,CA-2015-130890,2021-09-29,10/26/2016,Second Class,MH-17455,Kelly Lampkin,Consumer,United States,League City,Michigan,94122.0,East,FUR-CH-10000225,Furniture,Chairs,Advantus Panel Wall Certificate Holder - 8.5x11,168.464,5.0,0.2,580.5394
1203.0,US-2017-108343,2021-09-30,10/6/2017,Standard Class,WB-21850,Denny Ordway,Consumer,United States,Tuscaloosa,California,48234.0,East,FUR-CH-10004875,Furniture,Bookcases,Ultra Door Push Plate,72.78,4.0,0.0,-99.3453
6046.0,CA-2014-154893,2021-10-01,12/28/2014,Standard Class,MC-17845,Ruben Dartt,Consumer,United States,Chicago,Arizona,95661.0,South,FUR-FU-10002268,Furniture,Tables,"Tenex ""The Solids"" Textured Chair Mats",290.666,2.0,0.0,15.525
8333.0,CA-2014-102652,2021-10-02,6/29/2016,Second Class,SG-20470,Mitch Webber,Corporate,United States,Mount Pleasant,Ohio,38401.0,East,FUR-TA-10001857,Furniture,Chairs,Novimex Swivel Fabric Task Chair,44.4,7.0,0.0,23.6808
1014.0,CA-2015-168746,2021-10-03,4/14/2017,Standard Class,EM-13810,Thea Hudgings,Home Office,United States,Philadelphia,Arizona,28540.0,Central,FUR-FU-10003347,Furniture,Furnishings,"Lifetime Advantage Folding Chairs, 4/Carton",377.45,5.0,0.5,18.1764
3489.0,CA-2015-124450,2021-10-04,6/16/2016,First Class,JK-15205,Sanjit Jacobs,Corporate,United States,Monroe,Indiana,94601.0,East,FUR-FU-10003247,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",167.888,2.0,0.0,-13.81
7649.0,US-2017-107888,2021-10-05,8/16/2014,Standard Class,EM-13810,Eugene Barchas,Consumer,United States,Los Angeles,California,79907.0,East,FUR-FU-10002240,Furniture,Tables,Novimex Swivel Fabric Task Chair,9.82,5.0,0.15,-6.098
4676.0,CA-2016-103919,2021-10-06,9/18/2016,Same Day,MP-18175,Jim Karlsson,Consumer,United States,Los Angeles,Florida,10011.0,South,FUR-FU-10002508,Furniture,Chairs,Ultra Door Push Plate,662.88,8.0,0.2,-108.2662
5097.0,CA-2017-150602,2021-10-07,10/1/2014,First Class,KN-16390,Ann Steele,Consumer,United States,Philadelphia,Alabama,97030.0,East,FUR-FU-10001940,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",199.9,3.0,0.2,21.7515
6378.0,CA-2014-101560,2021-10-08,5/3/2015,Standard Class,AP-10720,Bill Tyler,Consumer,United States,New York City,North Carolina,10035.0,West,FUR-CH-10002774,Furniture,Bookcases,"Global Wood Trimmed Manager's Task Chair, Khaki",7.692,6.0,0.15,-11.6512
3910.0,CA-2014-116932,2021-10-09,1/29/2015,Second Class,AS-10285,Rick Bensley,Consumer,United States,Quincy,California,37042.0,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",209.67,14.0,0.4,136.665
9843.0,CA-2014-103989,2021-10-10,12/6/2017,First Class,DB-13270,Susan Pistek,Consumer,United States,Los Angeles,New York,92627.0,East,FUR-BO-10001619,Furniture,Chairs,Hand-Finished Solid Wood Document Frame,15.84,3.0,0.0,36.294
2905.0,CA-2017-118017,2021-10-11,10/23/2017,First Class,MV-17485,Dana Kaydos,Corporate,United States,Raleigh,Texas,94110.0,Central,FUR-TA-10004915,Furniture,Furnishings,Hon Deluxe Fabric Upholstered Stacking Chairs,163.88,7.0,0.15,-24.5646
4456.0,CA-2016-100965,2021-10-12,4/6/2016,Standard Class,MC-18100,Shahid Collister,Consumer,United States,Los Angeles,Ohio,37211.0,West,FUR-FU-10003976,Furniture,Chairs,G.E. Halogen Desk Lamp Bulbs,74.592,2.0,0.2,3.6784
7655.0,CA-2016-146171,2021-10-13,3/29/2017,Same Day,AP-10720,Giulietta Baptist,Corporate,United States,Seattle,California,98103.0,East,FUR-FU-10000409,Furniture,Furnishings,Global Chrome Stack Chair,344.372,3.0,0.0,-19.3382
105.0,CA-2016-101651,2021-10-14,6/21/2017,Standard Class,ME-17725,Bill Shonely,Home Office,United States,Wheeling,Texas,91767.0,West,FUR-BO-10003894,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,1.988,4.0,0.0,-178.8468
4206.0,CA-2014-161508,2021-10-15,7/13/2016,Standard Class,TP-21415,Bruce Degenhardt,Home Office,United States,Watertown,California,19901.0,South,FUR-CH-10001891,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,244.006,7.0,0.2,-84.8232
9805.0,US-2017-116897,2021-10-16,10/8/2017,Second Class,BT-11305,Philisse Overcash,Consumer,United States,New York City,California,92037.0,South,FUR-CH-10002372,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",193.0656,8.0,0.6,267.6672
7142.0,CA-2016-167507,2021-10-17,12/28/2015,Standard Class,PH-18790,Darren Budd,Corporate,United States,Lincoln Park,Illinois,47374.0,West,FUR-FU-10001591,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",452.94,4.0,0.1,10.9096
3121.0,CA-2017-153045,2021-10-18,6/14/2014,Second Class,MG-18145,Ken Lonsdale,Consumer,United States,Detroit,Texas,77070.0,South,FUR-FU-10003142,Furniture,Tables,Global Troy Executive Leather Low-Back Tilter,389.97,3.0,0.0,11.2839
4753.0,CA-2016-144344,2021-10-19,10/28/2014,Standard Class,KF-16285,Theresa Swint,Consumer,United States,Philadelphia,New Hampshire,92630.0,South,FUR-FU-10002191,Furniture,Furnishings,Hon 61000 Series Interactive Training Tables,32.712,6.0,0.2,118.6575
3365.0,US-2017-124779,2021-10-20,6/9/2016,Standard Class,RM-19675,Helen Wasserman,Consumer,United States,Detroit,California,39401.0,West,FUR-FU-10003829,Furniture,Chairs,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,464.292,2.0,0.2,2.6208
1792.0,CA-2017-145884,2021-10-21,5/17/2014,Standard Class,VT-21700,Cynthia Arntzen,Consumer,United States,Chattanooga,Rhode Island,90004.0,East,FUR-TA-10003748,Furniture,Furnishings,"Master Caster Door Stop, Brown",29.78,3.0,0.6,13.132
1522.0,CA-2017-136539,2021-10-22,10/16/2017,Standard Class,HA-14920,Dennis Bolton,Consumer,United States,Dallas,Pennsylvania,94122.0,South,FUR-CH-10002647,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",56.52,7.0,0.3,22.764
8212.0,US-2014-155544,2021-10-23,11/15/2016,Standard Class,KN-16390,Don Jones,Consumer,United States,New York City,Georgia,79907.0,East,FUR-FU-10001379,Furniture,Furnishings,Flat Face Poster Frame,302.72,3.0,0.0,53.196
6128.0,CA-2014-116932,2021-10-24,9/4/2015,Standard Class,KL-16645,Eugene Hildebrand,Corporate,United States,Philadelphia,Illinois,98115.0,East,FUR-CH-10004063,Furniture,Chairs,"Eldon 200 Class Desk Accessories, Smoke",883.84,3.0,0.0,-170.8038
7867.0,CA-2017-122308,2021-10-25,7/5/2015,Standard Class,SC-20095,Marc Crier,Corporate,United States,Los Angeles,Washington,43229.0,West,FUR-FU-10004020,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",191.82,4.0,0.2,-1002.7836
2432.0,CA-2017-161067,2021-10-26,1/28/2016,Standard Class,LH-17155,Laura Armstrong,Corporate,United States,Los Angeles,Texas,20735.0,West,FUR-BO-10003441,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,683.144,3.0,0.0,-5.4882
3778.0,CA-2014-167997,2021-10-27,9/6/2017,Second Class,SW-20245,Michael Kennedy,Corporate,United States,Texas City,Louisiana,92345.0,East,FUR-TA-10000849,Furniture,Furnishings,"Sauder Facets Collection Library, Sky Alder Finish",388.704,3.0,0.0,10.9096
9749.0,CA-2017-142622,2021-10-28,11/27/2017,Standard Class,CC-12220,Luke Foster,Corporate,United States,Arlington,New York,19143.0,East,FUR-FU-10001379,Furniture,Tables,"Global Task Chair, Black",111.0,2.0,0.2,-160.2952
3258.0,CA-2017-155705,2021-10-29,6/3/2017,Second Class,WB-21850,Muhammed Yedwab,Home Office,United States,Virginia Beach,Virginia,60653.0,East,FUR-FU-10004904,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",207.184,2.0,0.0,150.384
5618.0,CA-2015-112305,2021-10-30,1/26/2014,First Class,CJ-12010,Ellis Ballard,Corporate,United States,Houston,California,94110.0,East,FUR-CH-10000988,Furniture,Chairs,"Eldon 200 Class Desk Accessories, Smoke",22.2,5.0,0.2,4.1028
2052.0,CA-2016-100993,2021-10-31,5/24/2015,Standard Class,JE-15610,Michael Dominguez,Consumer,United States,San Diego,Texas,80020.0,West,FUR-CH-10004477,Furniture,Bookcases,"Global Value Steno Chair, Gray",80.96,2.0,0.2,20.967
4970.0,CA-2014-113768,2021-11-01,4/1/2014,First Class,JR-16210,Candace McMahon,Consumer,United States,Henderson,Texas,98105.0,East,FUR-FU-10000293,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,257.499,3.0,0.0,11.7568
8121.0,US-2017-132059,2021-11-02,5/2/2017,First Class,AJ-10795,Mick Crebagga,Consumer,United States,Springfield,New York,98115.0,South,FUR-FU-10001473,Furniture,Chairs,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",199.8,5.0,0.2,14.8752
1802.0,CA-2017-108112,2021-11-03,10/4/2016,Standard Class,VW-21775,Kean Takahito,Home Office,United States,Freeport,California,55044.0,East,FUR-CH-10000225,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",22.608,8.0,0.6,673.8816
3366.0,US-2017-167402,2021-11-04,10/27/2016,First Class,BT-11440,Susan Pistek,Consumer,United States,Amarillo,Washington,14215.0,West,FUR-TA-10001039,Furniture,Bookcases,"Contract Clock, 14"", Brown",218.352,3.0,0.6,22.3548
5630.0,US-2017-124779,2021-11-05,4/1/2014,Standard Class,LW-17215,Logan Currie,Home Office,United States,Marion,Colorado,90045.0,Central,FUR-FU-10003981,Furniture,Chairs,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",1875.258,1.0,0.32,3.2406
4045.0,US-2017-133361,2021-11-06,5/19/2014,First Class,SV-20785,Denise Monton,Consumer,United States,Jackson,Texas,10009.0,East,FUR-FU-10001196,Furniture,Bookcases,Magna Visual Magnetic Picture Hangers,466.768,3.0,0.0,-4.8392
7248.0,CA-2016-115756,2021-11-07,9/28/2015,Second Class,SH-20635,Pete Kriz,Home Office,United States,Los Angeles,Tennessee,98103.0,Central,FUR-CH-10000513,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",60.84,2.0,0.0,-356.728
3207.0,CA-2015-162537,2021-11-08,9/21/2016,First Class,RR-19315,Andy Yotov,Corporate,United States,Houston,California,94601.0,Central,FUR-FU-10003374,Furniture,Chairs,"Iceberg OfficeWorks 42"" Round Tables",163.764,1.0,0.2,9.6712
6814.0,CA-2017-159226,2021-11-09,12/10/2017,Second Class,IL-15100,Alan Dominguez,Consumer,United States,Chicago,Georgia,44105.0,West,FUR-CH-10004289,Furniture,Tables,"Hon Metal Bookcases, Putty",212.94,1.0,0.0,33.8517
9041.0,CA-2016-127236,2021-11-10,9/30/2016,Standard Class,MS-17365,Julia Barnett,Corporate,United States,Seattle,Florida,77070.0,Central,FUR-CH-10000422,Furniture,Chairs,"Bush Andora Bookcase, Maple/Graphite Gray Finish",9.68,3.0,0.2,-109.5822
6851.0,CA-2015-168207,2021-11-11,1/28/2016,Standard Class,BS-11365,Jeremy Lonsdale,Consumer,United States,La Crosse,Louisiana,77036.0,Central,FUR-FU-10004270,Furniture,Furnishings,Bush Advantage Collection Racetrack Conference Table,210.58,7.0,0.2,-5.0098
3337.0,CA-2016-163776,2021-11-12,7/2/2016,Standard Class,ZC-21910,Stewart Visinsky,Consumer,United States,San Francisco,Wisconsin,77506.0,East,FUR-CH-10003298,Furniture,Chairs,"Bush Birmingham Collection Bookcase, Dark Cherry",765.625,3.0,0.5,-11.0691
8968.0,CA-2015-107678,2021-11-13,11/6/2015,Second Class,AI-10855,Jeremy Farry,Corporate,United States,San Jose,Texas,53142.0,West,FUR-CH-10002024,Furniture,Tables,"Global Armless Task Chair, Royal Blue",359.499,1.0,0.0,46.8996
2649.0,CA-2015-115567,2021-11-14,10/4/2016,First Class,PS-19045,Pete Kriz,Consumer,United States,New York City,Tennessee,90004.0,Central,FUR-TA-10004175,Furniture,Bookcases,"Global Wood Trimmed Manager's Task Chair, Khaki",1004.024,4.0,0.2,14.4596
2870.0,US-2016-116400,2021-11-15,7/8/2014,Standard Class,PF-19225,Marc Crier,Consumer,United States,Seattle,Michigan,98502.0,West,FUR-FU-10001475,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",321.568,6.0,0.4,14.7
4866.0,CA-2015-108259,2021-11-16,4/24/2017,First Class,RS-19420,Brooke Gillingham,Consumer,United States,Raleigh,California,98105.0,South,FUR-FU-10003623,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,11.032,2.0,0.0,66.542
6382.0,CA-2014-156349,2021-11-17,10/21/2016,Standard Class,EM-14200,Jeremy Farry,Home Office,United States,Philadelphia,Colorado,90049.0,South,FUR-TA-10003954,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",860.93,6.0,0.0,18.4632
